Zipcode,Population,Poverty Count,No Education,High School Education,GED Education,Associates Degree,Bachelors Degree,Masters Degree,Professional Degree,Doctoral Degree,No Degree,Degree
12942,872.0,56.0,0.0,114.0,24.0,83.0,150.0,148.0,0.0,5.0,138.0,386.0
12943,230.0,22.0,0.0,14.0,4.0,23.0,77.0,33.0,0.0,0.0,18.0,133.0
12944,4417.0,726.0,35.0,1021.0,205.0,154.0,348.0,150.0,33.0,34.0,1261.0,719.0
12945,532.0,87.0,0.0,86.0,10.0,68.0,36.0,87.0,16.0,0.0,96.0,207.0
12946,5159.0,478.0,33.0,686.0,212.0,341.0,891.0,398.0,87.0,86.0,931.0,1803.0
12950,801.0,51.0,12.0,234.0,76.0,51.0,20.0,19.0,0.0,9.0,322.0,99.0
12952,578.0,204.0,0.0,132.0,20.0,27.0,39.0,12.0,17.0,0.0,152.0,95.0
12953,15517.0,2182.0,230.0,2576.0,1776.0,1104.0,922.0,664.0,115.0,37.0,4582.0,2842.0
12955,426.0,59.0,3.0,98.0,25.0,33.0,32.0,24.0,0.0,4.0,126.0,93.0
12956,1228.0,86.0,0.0,376.0,70.0,56.0,79.0,72.0,0.0,0.0,446.0,207.0
12957,1755.0,417.0,31.0,461.0,55.0,136.0,39.0,66.0,0.0,0.0,547.0,241.0
12958,2071.0,412.0,21.0,559.0,36.0,148.0,132.0,75.0,16.0,0.0,616.0,371.0
12959,1324.0,289.0,6.0,565.0,76.0,156.0,44.0,17.0,0.0,0.0,647.0,217.0
12960,1335.0,65.0,0.0,389.0,7.0,135.0,66.0,0.0,0.0,0.0,396.0,201.0
12961,361.0,76.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0
12962,5553.0,497.0,15.0,1322.0,209.0,375.0,469.0,374.0,112.0,81.0,1546.0,1411.0
12964,190.0,20.0,0.0,12.0,0.0,15.0,16.0,28.0,3.0,0.0,12.0,62.0
12965,560.0,64.0,2.0,112.0,25.0,60.0,37.0,19.0,10.0,3.0,139.0,129.0
12966,3164.0,928.0,40.0,800.0,181.0,206.0,109.0,103.0,4.0,21.0,1021.0,443.0
12967,1178.0,385.0,3.0,251.0,73.0,77.0,49.0,26.0,11.0,2.0,327.0,165.0
12969,429.0,82.0,0.0,95.0,9.0,37.0,35.0,25.0,0.0,3.0,104.0,100.0
12970,952.0,39.0,0.0,43.0,3.0,33.0,71.0,24.0,13.0,4.0,46.0,145.0
12972,5702.0,159.0,40.0,856.0,217.0,797.0,690.0,475.0,115.0,30.0,1113.0,2107.0
12973,191.0,8.0,0.0,31.0,8.0,29.0,22.0,3.0,4.0,2.0,39.0,60.0
12974,1444.0,185.0,12.0,389.0,49.0,97.0,150.0,61.0,7.0,0.0,450.0,315.0
12975,290.0,23.0,0.0,71.0,12.0,34.0,28.0,76.0,0.0,0.0,83.0,138.0
12976,184.0,19.0,0.0,23.0,2.0,21.0,41.0,37.0,0.0,2.0,25.0,101.0
12977,1750.0,0.0,11.0,353.0,594.0,13.0,0.0,15.0,0.0,21.0,958.0,49.0
12978,375.0,152.0,12.0,114.0,0.0,0.0,0.0,49.0,0.0,0.0,126.0,49.0
12979,2187.0,247.0,18.0,476.0,86.0,187.0,225.0,126.0,15.0,0.0,580.0,553.0
12980,1309.0,320.0,8.0,330.0,46.0,122.0,85.0,42.0,0.0,3.0,384.0,252.0
12981,2366.0,244.0,0.0,655.0,80.0,138.0,93.0,124.0,0.0,0.0,735.0,355.0
12983,7520.0,1211.0,111.0,1155.0,150.0,803.0,1013.0,669.0,172.0,34.0,1416.0,2691.0
12985,1278.0,229.0,11.0,219.0,82.0,55.0,58.0,58.0,44.0,0.0,312.0,215.0
12986,6157.0,775.0,161.0,1112.0,275.0,686.0,415.0,395.0,64.0,9.0,1548.0,1569.0
12987,243.0,45.0,0.0,17.0,0.0,44.0,29.0,20.0,4.0,0.0,17.0,97.0
12989,953.0,92.0,0.0,191.0,13.0,137.0,136.0,74.0,16.0,16.0,204.0,379.0
12992,4831.0,896.0,23.0,1001.0,298.0,409.0,296.0,210.0,24.0,8.0,1322.0,947.0
12993,1508.0,183.0,23.0,353.0,58.0,107.0,192.0,129.0,13.0,11.0,434.0,452.0
12996,2030.0,191.0,10.0,617.0,124.0,151.0,127.0,138.0,0.0,3.0,751.0,419.0
12997,1336.0,104.0,0.0,249.0,27.0,106.0,205.0,86.0,11.0,0.0,276.0,408.0
12998,371.0,9.0,0.0,103.0,11.0,24.0,10.0,10.0,0.0,0.0,114.0,44.0
13020,60.0,10.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
13021,38756.0,4605.0,249.0,6374.0,1693.0,4177.0,3885.0,2172.0,470.0,168.0,8316.0,10872.0
13024,1707.0,0.0,17.0,200.0,66.0,91.0,20.0,0.0,0.0,0.0,283.0,111.0
13026,1800.0,169.0,2.0,212.0,26.0,122.0,182.0,169.0,19.0,41.0,240.0,533.0
13027,32208.0,2155.0,71.0,4808.0,903.0,2809.0,5309.0,2986.0,444.0,241.0,5782.0,11789.0
13028,1610.0,95.0,0.0,418.0,50.0,56.0,38.0,89.0,0.0,0.0,468.0,183.0
13029,7379.0,887.0,0.0,1133.0,176.0,714.0,788.0,476.0,30.0,11.0,1309.0,2019.0
13030,3830.0,481.0,32.0,995.0,61.0,236.0,359.0,178.0,46.0,0.0,1088.0,819.0
13031,15710.0,967.0,92.0,2253.0,264.0,1508.0,2649.0,1480.0,327.0,206.0,2609.0,6170.0
13032,12329.0,1603.0,75.0,2725.0,490.0,1290.0,1225.0,693.0,45.0,19.0,3290.0,3272.0
13033,3747.0,323.0,15.0,804.0,143.0,296.0,410.0,185.0,13.0,18.0,962.0,922.0
13034,1925.0,84.0,5.0,382.0,64.0,170.0,178.0,135.0,13.0,2.0,451.0,498.0
13035,8621.0,525.0,34.0,1148.0,150.0,629.0,1426.0,839.0,207.0,122.0,1332.0,3223.0
13036,8869.0,1175.0,7.0,2197.0,519.0,870.0,564.0,317.0,35.0,0.0,2723.0,1786.0
13037,8948.0,677.0,139.0,1875.0,164.0,707.0,1143.0,591.0,33.0,61.0,2178.0,2535.0
13039,17707.0,905.0,54.0,2751.0,347.0,1557.0,2522.0,1540.0,170.0,154.0,3152.0,5943.0
13040,2624.0,300.0,2.0,858.0,125.0,194.0,111.0,135.0,4.0,5.0,985.0,449.0
13041,11610.0,703.0,17.0,1540.0,201.0,1183.0,1747.0,895.0,126.0,32.0,1758.0,3983.0
13042,2643.0,790.0,4.0,630.0,124.0,163.0,78.0,116.0,0.0,0.0,758.0,357.0
15773,493.0,106.0,15.0,150.0,20.0,37.0,34.0,14.0,0.0,0.0,185.0,85.0
15774,3105.0,144.0,24.0,904.0,93.0,195.0,273.0,68.0,4.0,195.0,1021.0,735.0
15775,678.0,37.0,3.0,197.0,0.0,86.0,74.0,6.0,0.0,0.0,200.0,166.0
15776,62.0,6.0,0.0,23.0,0.0,2.0,3.0,2.0,0.0,0.0,23.0,7.0
15777,124.0,58.0,0.0,60.0,0.0,13.0,0.0,0.0,0.0,0.0,60.0,13.0
15778,180.0,35.0,2.0,60.0,18.0,2.0,13.0,0.0,0.0,0.0,80.0,15.0
15779,667.0,266.0,0.0,193.0,64.0,66.0,25.0,29.0,12.0,5.0,257.0,137.0
15780,171.0,17.0,5.0,80.0,0.0,11.0,7.0,0.0,0.0,0.0,85.0,18.0
15781,87.0,3.0,0.0,6.0,0.0,7.0,23.0,9.0,0.0,3.0,6.0,42.0
15783,86.0,14.0,0.0,19.0,0.0,21.0,0.0,0.0,0.0,0.0,19.0,21.0
15784,55.0,4.0,0.0,30.0,1.0,2.0,5.0,2.0,1.0,0.0,31.0,10.0
15801,19266.0,2577.0,52.0,6103.0,378.0,1707.0,1659.0,733.0,51.0,116.0,6533.0,4266.0
15821,156.0,28.0,0.0,48.0,5.0,9.0,15.0,0.0,0.0,0.0,53.0,24.0
15823,1481.0,121.0,3.0,519.0,46.0,156.0,127.0,34.0,0.0,0.0,568.0,317.0
15824,5119.0,698.0,6.0,1630.0,139.0,456.0,343.0,152.0,34.0,27.0,1775.0,1012.0
15825,9151.0,1069.0,21.0,2869.0,400.0,629.0,750.0,287.0,53.0,50.0,3290.0,1769.0
15827,270.0,84.0,0.0,48.0,24.0,15.0,16.0,0.0,0.0,0.0,72.0,31.0
15828,254.0,23.0,3.0,76.0,16.0,42.0,20.0,10.0,0.0,0.0,95.0,72.0
15829,1498.0,183.0,3.0,466.0,33.0,111.0,115.0,38.0,8.0,3.0,502.0,275.0
15832,297.0,35.0,2.0,108.0,25.0,23.0,22.0,3.0,0.0,0.0,135.0,48.0
15834,4328.0,555.0,15.0,1258.0,186.0,305.0,392.0,80.0,36.0,18.0,1459.0,831.0
15840,2087.0,244.0,3.0,724.0,69.0,171.0,122.0,51.0,0.0,3.0,796.0,347.0
15841,267.0,52.0,0.0,103.0,2.0,24.0,21.0,0.0,0.0,0.0,105.0,45.0
15845,3094.0,365.0,25.0,1092.0,111.0,278.0,171.0,52.0,11.0,3.0,1228.0,515.0
15846,3673.0,206.0,14.0,1043.0,144.0,303.0,395.0,147.0,0.0,0.0,1201.0,845.0
15847,221.0,42.0,0.0,99.0,13.0,0.0,7.0,0.0,0.0,0.0,112.0,7.0
15848,1317.0,396.0,16.0,313.0,34.0,69.0,60.0,11.0,3.0,0.0,363.0,143.0
15849,1232.0,214.0,3.0,430.0,35.0,76.0,17.0,25.0,0.0,0.0,468.0,118.0
15851,6693.0,1132.0,30.0,2414.0,225.0,400.0,332.0,165.0,35.0,9.0,2669.0,941.0
15853,6318.0,719.0,36.0,1881.0,195.0,518.0,546.0,241.0,34.0,13.0,2112.0,1352.0
15856,895.0,39.0,0.0,368.0,22.0,84.0,70.0,31.0,2.0,0.0,390.0,187.0
15857,12905.0,823.0,119.0,4234.0,458.0,1096.0,1265.0,410.0,119.0,44.0,4811.0,2934.0
15860,1084.0,140.0,5.0,420.0,39.0,62.0,83.0,50.0,3.0,0.0,464.0,198.0
15861,125.0,10.0,0.0,52.0,12.0,7.0,9.0,2.0,2.0,0.0,64.0,20.0
15863,274.0,48.0,0.0,116.0,4.0,7.0,8.0,0.0,0.0,0.0,120.0,15.0
15864,1678.0,174.0,0.0,603.0,22.0,93.0,156.0,53.0,5.0,12.0,625.0,319.0
15865,1304.0,210.0,2.0,376.0,48.0,133.0,45.0,54.0,5.0,3.0,426.0,240.0
15866,203.0,42.0,2.0,58.0,7.0,19.0,11.0,13.0,0.0,0.0,67.0,43.0
15868,1365.0,153.0,6.0,415.0,43.0,134.0,125.0,60.0,7.0,2.0,464.0,328.0
15870,1246.0,80.0,0.0,484.0,45.0,60.0,101.0,59.0,4.0,5.0,529.0,229.0
15901,3507.0,1403.0,51.0,1168.0,241.0,268.0,110.0,61.0,30.0,30.0,1460.0,499.0
15902,11685.0,3387.0,91.0,3637.0,413.0,763.0,733.0,240.0,33.0,28.0,4141.0,1797.0
15904,15834.0,1298.0,46.0,3673.0,238.0,989.0,1828.0,985.0,110.0,166.0,3957.0,4078.0
15905,20331.0,1968.0,70.0,5123.0,506.0,1295.0,3373.0,1171.0,600.0,166.0,5699.0,6605.0
15906,11549.0,3366.0,107.0,3649.0,443.0,723.0,550.0,187.0,35.0,4.0,4199.0,1499.0
15909,5245.0,621.0,23.0,1708.0,147.0,424.0,431.0,113.0,14.0,5.0,1878.0,987.0
15920,811.0,79.0,0.0,242.0,5.0,105.0,52.0,42.0,0.0,0.0,247.0,199.0
15921,119.0,0.0,0.0,32.0,11.0,3.0,5.0,0.0,0.0,0.0,43.0,8.0
15922,206.0,109.0,3.0,76.0,4.0,10.0,19.0,0.0,0.0,0.0,83.0,29.0
15923,1594.0,166.0,11.0,579.0,56.0,121.0,70.0,34.0,0.0,0.0,646.0,225.0
15924,1031.0,65.0,14.0,385.0,16.0,31.0,72.0,27.0,0.0,0.0,415.0,130.0
15925,151.0,32.0,0.0,56.0,1.0,13.0,11.0,2.0,0.0,0.0,57.0,26.0
15926,2472.0,279.0,9.0,781.0,81.0,161.0,201.0,75.0,33.0,13.0,871.0,483.0
15927,853.0,131.0,19.0,179.0,0.0,66.0,50.0,0.0,17.0,16.0,198.0,149.0
15928,1990.0,44.0,0.0,719.0,90.0,116.0,225.0,60.0,41.0,37.0,809.0,479.0
15929,69.0,58.0,0.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,7.0
15930,200.0,13.0,0.0,86.0,30.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0
15931,8946.0,774.0,113.0,2187.0,214.0,580.0,1120.0,541.0,301.0,113.0,2514.0,2655.0
15934,335.0,0.0,0.0,67.0,0.0,0.0,37.0,41.0,0.0,0.0,67.0,78.0
15935,2517.0,194.0,48.0,987.0,34.0,131.0,149.0,107.0,45.0,22.0,1069.0,454.0
15936,1265.0,102.0,6.0,558.0,17.0,79.0,83.0,23.0,12.0,4.0,581.0,201.0
15937,881.0,15.0,15.0,359.0,0.0,0.0,98.0,0.0,0.0,0.0,374.0,98.0
15938,2369.0,234.0,16.0,950.0,73.0,188.0,188.0,80.0,6.0,0.0,1039.0,462.0
15940,4264.0,292.0,36.0,641.0,411.0,223.0,267.0,142.0,55.0,29.0,1088.0,716.0
15942,2197.0,195.0,26.0,695.0,98.0,140.0,157.0,166.0,4.0,9.0,819.0,476.0
15943,3615.0,605.0,16.0,1208.0,154.0,267.0,204.0,102.0,0.0,17.0,1378.0,590.0
15944,3271.0,474.0,34.0,1114.0,90.0,282.0,235.0,50.0,13.0,3.0,1238.0,583.0
15945,149.0,0.0,3.0,68.0,0.0,9.0,12.0,5.0,0.0,6.0,71.0,32.0
15946,6757.0,971.0,47.0,2171.0,130.0,528.0,554.0,245.0,24.0,18.0,2348.0,1369.0
15948,781.0,149.0,15.0,187.0,33.0,48.0,74.0,0.0,0.0,0.0,235.0,122.0
15949,536.0,50.0,5.0,212.0,12.0,23.0,10.0,0.0,0.0,0.0,229.0,33.0
15951,663.0,54.0,42.0,208.0,41.0,0.0,26.0,69.0,12.0,13.0,291.0,120.0
15952,1483.0,212.0,27.0,339.0,54.0,78.0,91.0,53.0,0.0,42.0,420.0,264.0
15953,273.0,0.0,0.0,100.0,0.0,0.0,21.0,0.0,0.0,0.0,100.0,21.0
15954,2179.0,274.0,13.0,689.0,72.0,158.0,132.0,57.0,0.0,0.0,774.0,347.0
15955,2647.0,541.0,4.0,883.0,52.0,212.0,206.0,55.0,29.0,0.0,939.0,502.0
15956,2483.0,512.0,5.0,795.0,84.0,242.0,113.0,22.0,7.0,6.0,884.0,390.0
15957,612.0,33.0,10.0,225.0,15.0,49.0,40.0,50.0,0.0,0.0,250.0,139.0
19137,8284.0,1661.0,87.0,2387.0,432.0,359.0,564.0,222.0,116.0,15.0,2906.0,1276.0
19138,33808.0,7906.0,410.0,8400.0,947.0,1238.0,1976.0,1098.0,84.0,0.0,9757.0,4396.0
19139,43499.0,15658.0,315.0,9494.0,1455.0,1627.0,2563.0,1059.0,114.0,195.0,11264.0,5558.0
19140,51132.0,22708.0,830.0,10855.0,2065.0,1548.0,1419.0,606.0,90.0,74.0,13750.0,3737.0
19141,34316.0,10176.0,357.0,6837.0,1019.0,1247.0,2332.0,603.0,123.0,135.0,8213.0,4440.0
19142,28221.0,9344.0,538.0,5697.0,865.0,1057.0,1249.0,362.0,51.0,119.0,7100.0,2838.0
19143,63518.0,18767.0,571.0,14039.0,1877.0,2660.0,5460.0,2557.0,415.0,768.0,16487.0,11860.0
19144,40613.0,13389.0,306.0,7925.0,1155.0,1495.0,3961.0,2493.0,414.0,450.0,9386.0,8813.0
19145,47900.0,10951.0,1162.0,10747.0,1548.0,2369.0,4949.0,1559.0,274.0,220.0,13457.0,9371.0
19146,37233.0,7198.0,306.0,5742.0,502.0,1414.0,6777.0,3486.0,2146.0,1108.0,6550.0,14931.0
19147,38848.0,4482.0,592.0,4399.0,696.0,1074.0,8975.0,5224.0,2325.0,912.0,5687.0,18510.0
19148,53870.0,11767.0,2408.0,12786.0,1379.0,1555.0,5713.0,1961.0,480.0,346.0,16573.0,10055.0
19149,56933.0,12936.0,1411.0,12681.0,1303.0,2064.0,3454.0,1061.0,181.0,94.0,15395.0,6854.0
19150,24376.0,3409.0,126.0,5080.0,620.0,1423.0,2697.0,1548.0,85.0,86.0,5826.0,5839.0
19151,34391.0,7403.0,270.0,6007.0,969.0,1483.0,3256.0,1414.0,323.0,134.0,7246.0,6610.0
19152,34887.0,5175.0,758.0,8010.0,817.0,1400.0,4677.0,1509.0,340.0,128.0,9585.0,8054.0
19153,12789.0,3027.0,94.0,2882.0,267.0,459.0,980.0,747.0,138.0,121.0,3243.0,2445.0
19154,33159.0,2643.0,252.0,9033.0,1007.0,1694.0,3537.0,1054.0,237.0,98.0,10292.0,6620.0
19301,6629.0,408.0,36.0,676.0,63.0,279.0,1773.0,853.0,263.0,208.0,775.0,3376.0
19310,3178.0,195.0,9.0,664.0,72.0,119.0,215.0,118.0,12.0,17.0,745.0,481.0
19311,9726.0,629.0,128.0,1441.0,150.0,245.0,1276.0,753.0,139.0,179.0,1719.0,2592.0
19312,12068.0,262.0,36.0,529.0,58.0,255.0,3419.0,2009.0,605.0,488.0,623.0,6776.0
19316,110.0,0.0,0.0,35.0,0.0,11.0,11.0,10.0,0.0,0.0,35.0,32.0
19317,9669.0,422.0,2.0,907.0,62.0,353.0,1969.0,1506.0,625.0,463.0,971.0,4916.0
19319,773.0,0.0,0.0,81.0,0.0,0.0,9.0,12.0,0.0,0.0,81.0,21.0
19320,54144.0,6891.0,264.0,11211.0,1403.0,2327.0,6888.0,2878.0,379.0,494.0,12878.0,12966.0
19330,5485.0,220.0,13.0,1370.0,116.0,227.0,777.0,239.0,67.0,58.0,1499.0,1368.0
19333,6431.0,359.0,2.0,395.0,41.0,191.0,1593.0,1211.0,325.0,280.0,438.0,3600.0
19335,47646.0,1939.0,91.0,6146.0,555.0,2565.0,11526.0,4863.0,758.0,765.0,6792.0,20477.0
19341,17187.0,926.0,75.0,1772.0,187.0,843.0,4326.0,2116.0,483.0,365.0,2034.0,8133.0
19342,18915.0,734.0,59.0,2919.0,114.0,628.0,4503.0,2241.0,555.0,496.0,3092.0,8423.0
19343,8243.0,268.0,22.0,1077.0,55.0,432.0,1912.0,876.0,146.0,130.0,1154.0,3496.0
19344,12243.0,1776.0,27.0,2570.0,231.0,528.0,1249.0,590.0,58.0,74.0,2828.0,2499.0
19345,743.0,19.0,0.0,63.0,0.0,6.0,55.0,81.0,0.0,0.0,63.0,142.0
19348,22914.0,1549.0,341.0,2569.0,258.0,710.0,4324.0,2258.0,641.0,680.0,3168.0,8613.0
19350,11815.0,587.0,25.0,1344.0,59.0,544.0,2673.0,1208.0,319.0,388.0,1428.0,5132.0
19352,10764.0,533.0,69.0,1227.0,149.0,401.0,1494.0,669.0,72.0,127.0,1445.0,2763.0
19355,24811.0,1190.0,34.0,2233.0,83.0,863.0,6339.0,3401.0,968.0,638.0,2350.0,12209.0
19358,709.0,168.0,2.0,125.0,16.0,15.0,41.0,19.0,0.0,0.0,143.0,75.0
19362,5810.0,264.0,25.0,1566.0,116.0,262.0,534.0,143.0,34.0,9.0,1707.0,982.0
19363,17149.0,1867.0,123.0,3295.0,387.0,641.0,2058.0,741.0,80.0,173.0,3805.0,3693.0
19365,7125.0,439.0,60.0,1938.0,214.0,395.0,657.0,205.0,50.0,16.0,2212.0,1323.0
19367,32.0,0.0,0.0,0.0,0.0,22.0,0.0,10.0,0.0,0.0,0.0,32.0
19372,1707.0,251.0,0.0,445.0,31.0,14.0,328.0,154.0,12.0,72.0,476.0,580.0
19373,5110.0,82.0,7.0,753.0,276.0,118.0,789.0,321.0,126.0,77.0,1036.0,1431.0
19374,886.0,248.0,9.0,163.0,0.0,9.0,17.0,0.0,0.0,0.0,172.0,26.0
19375,63.0,0.0,0.0,22.0,0.0,0.0,29.0,0.0,0.0,0.0,22.0,29.0
19380,50419.0,3052.0,177.0,6193.0,433.0,2041.0,12755.0,5788.0,834.0,809.0,6803.0,22227.0
19382,55178.0,6136.0,151.0,5710.0,480.0,2333.0,11962.0,5762.0,1560.0,1414.0,6341.0,23031.0
19383,2999.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0
19390,13502.0,746.0,81.0,1913.0,168.0,527.0,2210.0,1010.0,213.0,156.0,2162.0,4116.0
19401,42047.0,8013.0,437.0,8696.0,1159.0,1673.0,4764.0,1915.0,233.0,339.0,10292.0,8924.0
19403,46168.0,2223.0,104.0,8348.0,771.0,1955.0,8967.0,5192.0,685.0,704.0,9223.0,17503.0
19405,5506.0,554.0,64.0,1308.0,152.0,269.0,514.0,367.0,11.0,67.0,1524.0,1228.0
19406,23493.0,1423.0,108.0,3354.0,256.0,1148.0,5575.0,2805.0,663.0,468.0,3718.0,10659.0
19422,18815.0,680.0,81.0,2387.0,108.0,714.0,3724.0,2824.0,1006.0,504.0,2576.0,8772.0
19425,14942.0,307.0,11.0,753.0,47.0,645.0,4142.0,2064.0,551.0,399.0,811.0,7801.0
19426,40268.0,1007.0,21.0,4846.0,1106.0,1707.0,7888.0,3790.0,686.0,716.0,5973.0,14787.0
19428,16498.0,1329.0,49.0,2743.0,168.0,646.0,4455.0,1683.0,376.0,293.0,2960.0,7453.0
19435,204.0,0.0,0.0,19.0,0.0,0.0,54.0,38.0,0.0,0.0,19.0,92.0
19436,494.0,21.0,0.0,40.0,0.0,19.0,126.0,167.0,4.0,40.0,40.0,356.0
19437,623.0,0.0,0.0,44.0,0.0,37.0,144.0,135.0,62.0,73.0,44.0,451.0
19438,24921.0,799.0,86.0,3807.0,323.0,1070.0,4963.0,2745.0,343.0,356.0,4216.0,9477.0
19440,18282.0,868.0,153.0,3720.0,378.0,1181.0,3193.0,1473.0,249.0,108.0,4251.0,6204.0
19442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19444,10861.0,418.0,19.0,1193.0,91.0,304.0,2812.0,1726.0,409.0,189.0,1303.0,5440.0
19446,56019.0,3130.0,319.0,8773.0,852.0,3039.0,11603.0,5396.0,1050.0,1166.0,9944.0,22254.0
19453,1217.0,133.0,0.0,392.0,64.0,210.0,117.0,146.0,0.0,10.0,456.0,483.0
19454,29083.0,1440.0,18.0,4016.0,329.0,1660.0,6776.0,2863.0,865.0,662.0,4363.0,12826.0
19456,902.0,0.0,0.0,118.0,0.0,14.0,137.0,95.0,49.0,15.0,118.0,310.0
19457,81.0,0.0,0.0,38.0,0.0,43.0,0.0,0.0,0.0,0.0,38.0,43.0
19460,41288.0,2397.0,189.0,6396.0,558.0,1810.0,9304.0,4483.0,874.0,505.0,7143.0,16976.0
19462,15166.0,692.0,97.0,2406.0,243.0,756.0,2968.0,1474.0,368.0,226.0,2746.0,5792.0
19464,46595.0,6575.0,372.0,10503.0,1381.0,2937.0,5018.0,2193.0,272.0,221.0,12256.0,10641.0
19465,17126.0,674.0,41.0,3453.0,264.0,803.0,3239.0,1264.0,303.0,142.0,3758.0,5751.0
19468,26061.0,1377.0,36.0,4571.0,458.0,1525.0,4922.0,2098.0,167.0,136.0,5065.0,8848.0
19472,40.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
19473,16272.0,972.0,64.0,2510.0,213.0,874.0,2786.0,1405.0,147.0,264.0,2787.0,5476.0
23827,1447.0,282.0,16.0,182.0,94.0,102.0,95.0,19.0,8.0,8.0,292.0,232.0
23828,187.0,15.0,0.0,32.0,6.0,1.0,3.0,2.0,0.0,0.0,38.0,6.0
23829,2570.0,104.0,36.0,355.0,379.0,99.0,136.0,90.0,4.0,9.0,770.0,338.0
23830,1483.0,28.0,0.0,188.0,11.0,117.0,113.0,29.0,0.0,0.0,199.0,259.0
23831,36369.0,2335.0,139.0,5513.0,836.0,2651.0,4613.0,2706.0,269.0,255.0,6488.0,10494.0
23832,35195.0,2399.0,190.0,5283.0,1040.0,1973.0,5150.0,2184.0,298.0,391.0,6513.0,9996.0
23833,3107.0,451.0,33.0,825.0,223.0,97.0,169.0,87.0,0.0,49.0,1081.0,402.0
23834,24696.0,3312.0,161.0,4850.0,913.0,1557.0,2502.0,1017.0,120.0,245.0,5924.0,5441.0
23836,12586.0,552.0,74.0,2088.0,274.0,615.0,1715.0,1004.0,231.0,154.0,2436.0,3719.0
23837,4806.0,914.0,15.0,1116.0,171.0,314.0,421.0,155.0,34.0,15.0,1302.0,939.0
23838,15633.0,662.0,89.0,2114.0,366.0,880.0,2616.0,987.0,345.0,175.0,2569.0,5003.0
23839,790.0,84.0,2.0,177.0,52.0,43.0,52.0,20.0,2.0,0.0,231.0,117.0
23840,2418.0,462.0,0.0,456.0,75.0,116.0,109.0,29.0,0.0,0.0,531.0,254.0
23841,3430.0,518.0,17.0,967.0,95.0,232.0,331.0,168.0,12.0,20.0,1079.0,763.0
23842,6707.0,426.0,107.0,1339.0,375.0,464.0,780.0,228.0,0.0,55.0,1821.0,1527.0
23843,601.0,189.0,0.0,71.0,28.0,97.0,51.0,7.0,0.0,0.0,99.0,155.0
23844,581.0,88.0,16.0,118.0,26.0,7.0,93.0,30.0,0.0,0.0,160.0,130.0
23845,407.0,32.0,0.0,137.0,27.0,6.0,86.0,0.0,0.0,0.0,164.0,92.0
23846,849.0,136.0,0.0,179.0,39.0,83.0,52.0,8.0,14.0,0.0,218.0,157.0
23847,15128.0,3233.0,189.0,3018.0,1380.0,709.0,573.0,319.0,110.0,52.0,4587.0,1763.0
23850,891.0,62.0,0.0,229.0,16.0,111.0,14.0,0.0,0.0,0.0,245.0,125.0
23851,13357.0,1972.0,117.0,2233.0,592.0,855.0,1175.0,474.0,79.0,36.0,2942.0,2619.0
23856,877.0,165.0,29.0,200.0,14.0,49.0,120.0,0.0,0.0,8.0,243.0,177.0
23857,455.0,15.0,0.0,108.0,44.0,27.0,8.0,0.0,0.0,10.0,152.0,45.0
23860,30918.0,4788.0,389.0,6028.0,2299.0,1678.0,2171.0,910.0,83.0,123.0,8716.0,4965.0
23866,2091.0,357.0,33.0,334.0,60.0,148.0,205.0,59.0,13.0,0.0,427.0,425.0
23867,2089.0,185.0,19.0,513.0,61.0,143.0,183.0,44.0,3.0,0.0,593.0,373.0
23868,7283.0,1492.0,67.0,1327.0,682.0,398.0,301.0,227.0,28.0,18.0,2076.0,972.0
23872,2642.0,328.0,51.0,554.0,219.0,193.0,195.0,109.0,0.0,0.0,824.0,497.0
23874,959.0,216.0,3.0,247.0,21.0,36.0,101.0,68.0,4.0,0.0,271.0,209.0
23875,11932.0,1444.0,106.0,2058.0,457.0,706.0,1179.0,521.0,69.0,70.0,2621.0,2545.0
23876,446.0,51.0,12.0,65.0,12.0,10.0,19.0,67.0,21.0,14.0,89.0,131.0
23878,1295.0,182.0,0.0,239.0,77.0,49.0,58.0,33.0,0.0,0.0,316.0,140.0
23879,696.0,20.0,0.0,151.0,41.0,66.0,16.0,32.0,0.0,7.0,192.0,121.0
23881,1788.0,363.0,20.0,272.0,26.0,49.0,162.0,99.0,14.0,0.0,318.0,324.0
23882,1684.0,258.0,23.0,391.0,62.0,51.0,172.0,93.0,0.0,7.0,476.0,323.0
23883,2658.0,242.0,10.0,455.0,88.0,78.0,455.0,149.0,3.0,24.0,553.0,709.0
23884,70.0,0.0,0.0,5.0,21.0,0.0,20.0,0.0,0.0,0.0,26.0,20.0
23885,2494.0,381.0,1.0,575.0,133.0,152.0,209.0,80.0,0.0,0.0,709.0,441.0
23887,378.0,45.0,0.0,115.0,10.0,29.0,28.0,0.0,0.0,0.0,125.0,57.0
23888,1937.0,517.0,4.0,456.0,52.0,75.0,165.0,49.0,12.0,5.0,512.0,306.0
